OverallQual,GrLivArea,Neighborhood,YearBuilt,YearRemodAdd,OverallCond,BsmtFinSF1,GarageCars,GarageArea,GarageType,GarageFinish,GarageYrBlt,TotRmsAbvGrd,KitchenQual,ExterQual,BsmtQual,BsmtExposure,Fireplaces,FireplaceQu,LotArea,LotFrontage,MSSubClass,MSZoning,HouseStyle,OpenPorchSF,HasGarage,HasBasement,TotalSF,TotalBathrooms,Qual_High,Qual_Low,SalePrice
6,2555,Crawfor,1922,1994,7,0,2,672,Detchd,Fin,1993.0,11,TA,TA,Ex,No,1,Gd,11526,79.0,70,RL,2.5Fin,0,1,1,2759,2.0,0,0,191000
5,1236,NAmes,1957,1996,6,360,1,447,Attchd,Unf,1957.0,6,Gd,TA,TA,No,1,Fa,10011,72.0,20,RL,1Story,0,1,1,2306,1.0,0,0,134450
7,1674,Somerst,2000,2000,5,533,2,663,Attchd,RFn,2000.0,7,Gd,Gd,Gd,No,0,Npfireplace,7500,72.0,60,FV,2Story,96,1,1,2488,2.5,0,0,216000
8,1704,NridgHt,2007,2008,5,1218,3,772,Attchd,RFn,2008.0,7,Gd,Gd,Ex,No,1,Gd,11478,98.0,20,RL,1Story,50,1,1,3408,2.0,1,0,306000
8,1989,CollgCr,2002,2002,5,932,2,586,Attchd,Fin,2002.0,7,Gd,Gd,Gd,Mn,1,Gd,11367,90.0,60,RL,2Story,60,1,1,3054,2.5,1,0,255000
7,1358,NridgHt,2009,2010,5,733,2,484,Attchd,RFn,2010.0,6,Gd,Gd,Gd,Mn,1,Gd,6371,44.0,120,RL,1Story,35,1,1,2716,2.0,0,0,224000
5,1188,NAmes,1959,1959,5,1000,2,531,Attchd,RFn,1959.0,6,TA,TA,TA,No,0,Npfireplace,12160,73.0,20,RL,1Story,0,1,1,2376,1.0,0,0,142000
5,1302,BrDale,1972,1972,7,231,1,264,Detchd,Unf,1972.0,6,TA,TA,TA,No,0,Npfireplace,1680,21.0,160,RM,2Story,0,1,1,1932,2.5,0,0,119500
5,768,CollgCr,1972,2007,7,656,2,396,Detchd,Unf,1988.0,5,TA,TA,Gd,Av,0,Npfireplace,8445,70.0,85,RL,SFoyer,0,1,1,1536,1.0,0,0,133000
5,1422,NAmes,1960,1978,5,0,1,286,Attchd,RFn,1960.0,6,TA,TA,TA,No,1,TA,12342,73.0,20,RL,1Story,0,1,1,2400,1.0,0,0,139900
7,1456,CollgCr,2005,2005,5,648,2,410,Attchd,Fin,2005.0,7,Gd,Gd,Gd,Av,1,Gd,8199,63.0,60,RL,2Story,18,1,1,2184,2.5,0,0,189000
7,1604,CollgCr,2006,2006,5,1334,2,660,Attchd,RFn,2006.0,8,Gd,Gd,Gd,No,1,Gd,8814,68.0,20,RL,1Story,110,1,1,3208,2.5,0,0,220000
8,1600,NridgHt,2007,2007,5,0,3,890,Attchd,RFn,2007.0,7,Gd,Gd,Gd,No,1,Gd,14230,110.0,20,RL,1Story,56,1,1,3166,2.0,1,0,256300
7,1536,CollgCr,2002,2003,5,810,2,532,Attchd,RFn,2002.0,7,Gd,Gd,Gd,Av,0,Npfireplace,9135,70.0,20,RL,1Story,74,1,1,3072,2.0,0,0,214000
5,1109,NAmes,1971,2005,7,349,1,288,BuiltIn,Unf,1971.0,5,TA,TA,TA,Av,0,Npfireplace,10500,70.0,80,RL,SLvl,0,1,1,1481,1.0,0,0,139000
8,1656,Somerst,2006,2006,5,24,3,826,Attchd,RFn,2006.0,7,Gd,Gd,Gd,Av,0,Npfireplace,11096,84.0,20,FV,1Story,146,1,1,3312,2.0,1,0,249700
4,1047,OldTown,1885,1995,7,0,1,273,Detchd,Unf,1954.0,6,TA,TA,Fa,No,0,Npfireplace,10800,60.0,30,RM,1Story,0,1,1,1688,1.0,0,1,100000
9,1869,NridgHt,2007,2007,5,0,2,617,Attchd,RFn,2007.0,6,Ex,Ex,Ex,No,1,Gd,7820,68.0,120,RL,1Story,54,1,1,3738,2.0,1,0,318061
6,1425,NAmes,1964,1964,5,490,2,576,Attchd,RFn,1964.0,7,TA,TA,TA,No,1,Gd,10175,100.0,20,RL,1Story,0,1,1,2850,2.0,0,0,180500
9,2868,StoneBr,2005,2006,5,240,3,716,BuiltIn,Fin,2005.0,11,Ex,Gd,Ex,Av,1,Gd,16056,85.0,60,RL,2Story,108,1,1,4860,3.5,1,0,556581
5,990,CollgCr,1995,1995,5,716,2,576,Attchd,Unf,1996.0,5,TA,TA,Gd,No,0,Npfireplace,13568,43.0,20,RL,1Story,0,1,1,1980,1.0,0,0,156000
6,988,ClearCr,1969,1969,5,938,2,540,Attchd,Unf,1969.0,4,TA,TA,TA,Gd,2,TA,21453,80.0,80,RL,SLvl,130,1,1,1926,1.0,0,0,180000
7,1733,Gilbert,2003,2003,5,0,2,433,BuiltIn,Fin,2003.0,7,Gd,Gd,Gd,Gd,1,Gd,12394,65.0,60,RL,2Story,48,1,1,2580,2.5,0,0,225000
5,894,Sawyer,1965,2009,8,553,1,336,Detchd,Unf,1973.0,5,TA,TA,TA,No,1,Gd,8450,65.0,20,RL,1Story,144,1,1,1788,1.0,0,0,138500
7,1718,Gilbert,1998,1998,5,0,2,427,Attchd,Fin,1998.0,7,TA,TA,Gd,No,1,TA,10141,74.0,60,RL,2Story,94,1,1,2550,2.5,0,0,185000
6,848,CollgCr,2004,2004,5,697,2,420,Attchd,RFn,2004.0,3,Gd,Gd,Gd,Av,1,TA,4426,69.0,120,RM,1Story,0,1,1,1696,1.0,0,0,149300
9,1668,CollgCr,2002,2002,5,1059,3,702,Attchd,Fin,2002.0,7,Gd,Gd,Gd,Av,1,TA,11248,90.0,20,RL,1Story,45,1,1,3294,2.0,1,0,285000
9,1752,NridgHt,2005,2005,5,456,2,576,Attchd,RFn,2005.0,6,Ex,Ex,Ex,No,1,Gd,7658,61.0,120,RL,1Story,82,1,1,3504,2.0,1,0,319900
9,1702,NridgHt,2008,2008,5,1540,3,1052,Attchd,Fin,2008.0,7,Ex,Ex,Ex,No,1,Gd,8769,65.0,120,RL,1Story,72,1,1,3404,1.5,1,0,367294
7,2398,NoRidge,1996,1997,5,719,3,834,Attchd,Fin,1996.0,8,Gd,Gd,Gd,No,1,TA,11787,95.0,60,RL,2Story,60,1,1,3777,2.5,0,0,315750
4,936,OldTown,1953,1953,4,0,2,576,Detchd,Unf,1974.0,4,TA,Fa,Fa,No,0,Npfireplace,6000,60.0,20,RM,1Story,32,1,1,1872,1.0,0,1,93000
7,1720,NoRidge,1996,1996,5,919,2,527,Attchd,Fin,1996.0,7,Gd,Gd,Gd,No,1,TA,10593,59.0,20,RL,1Story,56,1,1,3440,2.0,0,0,260400
5,1008,NAmes,1954,1954,6,486,1,275,Attchd,RFn,1954.0,4,TA,TA,TA,No,1,Gd,11425,73.0,20,RL,1Story,0,1,1,2016,1.0,0,0,137000
8,1652,Crawfor,2008,2008,5,1480,2,482,Attchd,Fin,2008.0,5,Gd,Ex,Ex,Gd,1,Gd,5587,64.0,120,RM,1Story,53,1,1,3252,2.0,1,0,392500
5,1347,Edwards,1910,1991,7,969,0,0,NoGarage,NoGarage,0.0,5,TA,TA,Gd,Gd,0,Npfireplace,7000,70.0,190,RL,2Story,0,0,1,2464,1.0,0,0,107500
7,1986,NAmes,1965,1990,6,454,2,486,Attchd,Unf,1965.0,7,TA,TA,TA,No,3,Fa,13600,85.0,60,RL,2Story,42,1,1,2754,2.5,0,0,205000
7,1277,NAmes,1970,1970,5,778,2,526,Attchd,Unf,1970.0,5,TA,TA,TA,Gd,1,Po,10628,85.0,20,RL,1Story,0,1,1,2554,1.0,0,0,167000
5,858,Sawyer,1982,1982,5,685,2,576,Detchd,Unf,1983.0,5,TA,TA,Gd,Av,0,Npfireplace,7252,70.0,85,RL,SFoyer,0,1,1,1716,1.0,0,0,134900
7,1173,NWAmes,1974,1974,6,885,2,528,Attchd,RFn,1974.0,6,Gd,TA,Gd,Gd,2,TA,10625,85.0,85,RL,SFoyer,120,1,1,2226,2.0,0,0,170000
8,2810,NoRidge,1990,1990,5,482,2,750,Attchd,RFn,1990.0,9,Gd,Gd,Ex,No,1,Ex,9572,91.0,60,RL,2Story,0,1,1,4263,2.5,1,0,302000
8,2263,CollgCr,2001,2002,5,0,2,905,BuiltIn,Fin,2001.0,7,Gd,Gd,Gd,No,1,TA,9240,69.0,60,RL,2Story,45,1,1,3318,2.5,1,0,287000
6,1158,SawyerW,2004,2004,5,941,2,576,Detchd,Unf,2006.0,5,Gd,TA,Gd,No,0,Npfireplace,13072,63.0,20,RL,1Story,50,1,1,2316,1.5,0,0,158000
5,964,Crawfor,1921,2006,7,713,2,432,Detchd,Unf,1921.0,5,TA,TA,Gd,No,0,Npfireplace,13360,80.0,30,RL,1Story,0,1,1,1840,1.0,0,0,163500
4,1180,Crawfor,1922,1950,5,0,1,252,Detchd,Unf,1922.0,5,Fa,TA,Fa,No,1,Gd,11600,80.0,30,RL,1Story,0,1,1,1880,1.0,0,1,137500
5,864,CollgCr,1972,1972,7,390,1,352,Detchd,Unf,1989.0,5,TA,TA,TA,Av,0,Npfireplace,7180,60.0,20,RL,1Story,0,1,1,1728,1.0,0,0,127000
6,1262,Somerst,2006,2006,5,905,2,572,Attchd,Fin,2006.0,5,Gd,Gd,Gd,No,0,Npfireplace,7200,60.0,20,FV,1Story,120,1,1,2524,2.0,0,0,185000
6,912,Mitchel,1978,1978,6,773,2,470,Attchd,RFn,1978.0,5,TA,TA,Gd,Av,1,TA,7540,75.5,85,RL,SFoyer,0,1,1,1800,1.0,0,0,156000
4,1294,OldTown,1900,2000,7,0,0,0,NoGarage,NoGarage,0.0,7,TA,TA,NoBasement,NoBasement,0,Npfireplace,10800,60.0,190,RL,2Story,114,0,0,1294,2.0,0,1,106250
7,1836,CollgCr,2004,2005,5,24,2,484,Attchd,Fin,2004.0,8,Gd,Gd,Gd,No,1,Gd,9100,70.0,20,RL,1Story,33,1,1,3696,2.0,0,0,216837
7,1232,CollgCr,2007,2007,5,724,2,632,Attchd,RFn,2007.0,6,Gd,Gd,Gd,Av,0,Npfireplace,7314,64.0,20,RL,1Story,0,1,1,2464,2.0,0,0,194500
5,1340,Edwards,1957,2006,6,0,1,252,Attchd,RFn,1957.0,7,TA,TA,NoBasement,NoBasement,1,Gd,9060,60.0,20,RL,1Story,0,1,0,1340,1.0,0,0,120000
6,1298,SawyerW,1985,1985,5,1258,2,403,Attchd,Unf,1985.0,5,Gd,Gd,Gd,No,1,TA,11200,68.0,20,RL,1Story,26,1,1,2596,2.0,0,0,180000
6,1855,Edwards,1954,1972,4,444,1,325,Attchd,Unf,1954.0,7,TA,TA,TA,No,0,Npfireplace,9525,75.0,50,RL,1.5Fin,0,1,1,2849,2.0,0,0,136900
5,884,SawyerW,1983,1983,7,747,2,504,Attchd,RFn,1983.0,5,Gd,TA,Gd,Av,0,Npfireplace,9180,68.0,85,RL,SFoyer,0,1,1,1724,1.0,0,0,144000
8,1484,Timber,2006,2006,5,428,2,472,Attchd,RFn,2006.0,6,Ex,Gd,Gd,Av,1,Gd,9037,64.0,20,RL,1Story,33,1,1,2960,2.0,1,0,265900
5,1284,OldTown,1947,1950,7,312,1,240,Detchd,Unf,1948.0,5,TA,TA,TA,No,0,Npfireplace,3500,50.0,50,RM,1.5Fin,35,1,1,2004,1.5,0,0,110000
8,1973,NridgHt,2006,2006,5,0,3,895,Attchd,Fin,2006.0,9,Gd,Gd,Gd,Av,1,Gd,14226,110.0,20,RL,1Story,45,1,1,3908,2.0,1,0,395000
5,816,IDOTRR,1963,1963,5,104,2,516,CarPort,Unf,1963.0,5,TA,Fa,Gd,Gd,0,Npfireplace,8472,110.0,90,RM,1Story,0,1,1,1632,1.0,0,0,110000
5,768,Mitchel,1970,1970,7,619,2,624,Detchd,Unf,1987.0,5,TA,TA,Gd,Av,0,Npfireplace,7244,54.0,85,RL,SFoyer,0,1,1,1536,1.0,0,0,129500
8,1953,Somerst,2005,2006,5,0,3,1043,Attchd,RFn,2005.0,9,Gd,Gd,Gd,Mn,1,Gd,10574,85.0,60,FV,2Story,50,1,1,3035,2.5,1,0,252000
5,864,CollgCr,1972,1972,6,460,1,338,Attchd,Unf,1972.0,5,TA,TA,TA,Av,1,Fa,15523,36.0,20,RL,1Story,0,1,1,1728,1.0,0,0,133500
5,2138,OldTown,1898,1965,5,0,2,360,Detchd,Unf,1910.0,11,TA,TA,TA,No,0,Npfireplace,8100,90.0,75,RM,2.5Unf,156,1,1,2987,2.0,0,0,106000
6,1479,Sawyer,1976,2005,8,533,2,475,Attchd,RFn,1976.0,6,Gd,Gd,TA,No,0,Npfireplace,13517,70.0,60,RL,2Story,44,1,1,2204,2.5,0,0,130500
7,2082,OldTown,2003,2003,5,0,2,484,Detchd,Unf,2003.0,6,Gd,TA,Gd,No,0,Npfireplace,11426,63.0,50,RM,1.5Fin,238,1,1,3444,2.5,0,0,200000
7,1959,Mitchel,1988,1989,5,0,3,766,2Types,Unf,1989.0,9,TA,TA,TA,No,0,Npfireplace,11070,82.0,90,RL,1Story,0,1,1,3866,3.0,0,0,171000
6,1414,NAmes,1958,2002,8,528,2,601,Attchd,Unf,1990.0,6,TA,Ex,Gd,No,1,TA,11029,87.0,20,RL,1Story,51,1,1,2598,1.0,0,0,176500
6,2142,NAmes,1968,1968,6,448,1,509,Attchd,Fin,1968.0,8,Gd,TA,Gd,No,1,Gd,13000,100.0,60,RL,2Story,72,1,1,3038,2.5,0,0,193500
5,1343,Crawfor,1921,1950,6,0,1,186,Detchd,Unf,1921.0,7,TA,TA,TA,No,1,Gd,7681,54.0,50,RL,1.5Fin,0,1,1,2074,1.5,0,0,154900
8,1992,Somerst,2003,2004,5,0,2,648,Attchd,RFn,2003.0,9,Gd,Gd,Ex,No,1,Gd,9375,75.0,60,FV,2Story,45,1,1,3045,2.5,1,0,250000
7,767,NAmes,1998,1998,5,584,1,367,Attchd,Fin,1998.0,4,TA,TA,Gd,Av,0,Npfireplace,4058,34.0,120,RH,SFoyer,40,1,1,1490,1.0,0,0,133000
5,1466,Edwards,1959,1959,4,176,2,528,Attchd,Fin,1959.0,6,Fa,TA,TA,No,2,Gd,17755,134.0,20,RL,1Story,140,1,1,2932,1.5,0,0,149900
9,1792,NridgHt,2003,2004,5,1567,3,874,Attchd,Fin,2003.0,6,Ex,Gd,Ex,Gd,1,Gd,11846,72.0,20,RL,1Story,49,1,1,3584,2.0,1,0,374000
5,1355,Edwards,1940,1999,7,351,0,0,NoGarage,NoGarage,0.0,6,TA,TA,TA,No,0,Npfireplace,10106,62.0,190,RL,1.5Fin,0,0,1,1999,2.0,0,0,127500
6,2144,ClearCr,1958,2006,7,697,2,389,Attchd,Fin,1958.0,7,Gd,Gd,Gd,Gd,2,TA,159000,80.0,50,RL,1.5Fin,98,1,1,3588,2.0,0,0,277000
4,861,Edwards,1940,1950,5,262,2,539,Detchd,Unf,1961.0,4,TA,TA,TA,No,0,Npfireplace,12342,67.0,30,RL,1Story,0,1,1,1722,1.0,0,1,82500
7,1886,Gilbert,1998,1999,5,0,2,431,Attchd,Fin,1998.0,10,Gd,Gd,Gd,No,1,TA,11214,65.0,60,RL,2Story,0,1,1,2816,2.5,0,0,199900
8,1324,NridgHt,2006,2006,5,863,2,550,Attchd,Fin,2006.0,6,Gd,Gd,Gd,No,1,Gd,6240,48.0,120,RL,1Story,38,1,1,2648,2.0,1,0,254000
5,1786,Timber,1965,1965,6,1249,2,529,Attchd,Fin,1965.0,7,TA,TA,TA,Gd,2,Gd,164660,72.0,190,RL,1.5Fin,0,1,1,3285,2.0,0,0,228950
4,960,Edwards,1965,1965,5,520,1,432,Attchd,Fin,1965.0,6,TA,TA,TA,No,0,Npfireplace,10921,73.0,20,RL,1Story,0,1,1,1920,1.0,0,1,94750
5,1144,Sawyer,1961,1983,6,594,1,264,Attchd,RFn,1961.0,6,TA,TA,TA,No,1,TA,10000,80.0,20,RL,1Story,0,1,1,2008,1.0,0,0,131400
7,2069,NAmes,1960,2007,7,425,2,505,Attchd,RFn,1960.0,9,Gd,TA,Gd,Gd,1,Gd,27650,313.0,20,RL,1Story,0,1,1,2654,2.0,0,0,242000
5,1535,SawyerW,1979,1979,5,0,2,410,Attchd,Unf,1979.0,8,TA,TA,NoBasement,NoBasement,0,Npfireplace,7018,64.0,90,RL,1Story,0,1,0,1535,2.0,0,0,118964
7,1661,CollgCr,1996,1996,6,385,2,550,Attchd,RFn,1996.0,6,Gd,Gd,Gd,Av,1,TA,10667,43.0,60,RL,2Story,61,1,1,2460,2.5,0,0,212000
5,1680,NWAmes,1976,1976,6,0,2,528,Detchd,Unf,1976.0,8,TA,TA,TA,No,0,Npfireplace,11500,80.0,90,RL,1Story,0,1,1,3360,2.0,0,0,136905
4,1040,NAmes,1949,1950,5,0,2,420,Detchd,Unf,1956.0,6,TA,TA,NoBasement,NoBasement,0,Npfireplace,7200,60.0,90,RL,1Story,0,1,0,1040,2.0,0,1,90000
7,1223,Somerst,2005,2005,5,0,2,480,Detchd,RFn,2005.0,4,Gd,Gd,Gd,No,0,Npfireplace,2544,24.0,160,FV,2Story,166,1,1,1743,2.5,0,0,147400
8,1795,Somerst,2006,2007,5,0,3,895,Attchd,RFn,2007.0,7,Gd,Gd,Ex,Av,1,Gd,9986,75.0,20,RL,1Story,49,1,1,3590,2.0,1,0,147000
5,894,CollgCr,1972,1972,7,894,2,552,Attchd,Unf,1975.0,5,TA,TA,TA,No,0,Npfireplace,9800,70.0,20,RL,1Story,0,1,1,1788,1.0,0,0,149900
5,912,NAmes,1965,2008,8,595,2,576,Detchd,Unf,1992.0,5,Gd,TA,TA,No,0,Npfireplace,8872,72.0,20,RL,1Story,240,1,1,1824,1.0,0,0,147000
6,1218,BrDale,1971,1971,5,0,0,0,NoGarage,NoGarage,0.0,7,TA,TA,TA,No,0,Npfireplace,1680,21.0,160,RM,2Story,0,0,1,1890,1.5,0,0,91500
10,2332,NridgHt,2007,2008,5,1280,3,846,BuiltIn,Fin,2008.0,9,Ex,Ex,Ex,Av,1,Ex,12474,96.0,60,RL,2Story,134,1,1,4014,2.5,1,0,426000
7,1414,CollgCr,2004,2004,5,24,2,494,Attchd,RFn,2004.0,6,Gd,Gd,Gd,Av,0,Npfireplace,8773,65.0,20,RL,1Story,105,1,1,2828,2.0,0,0,185500
6,1845,SawyerW,1992,1992,5,0,2,462,Attchd,RFn,1992.0,8,Gd,Gd,Gd,No,1,TA,11218,70.0,60,RL,2Story,104,1,1,2900,2.5,0,0,189000
5,778,IDOTRR,1940,1955,6,403,1,924,Detchd,Fin,1966.0,4,TA,TA,TA,No,1,Gd,6900,71.0,30,RM,1Story,25,1,1,1518,1.0,0,0,120500
7,2243,SawyerW,1990,1991,5,700,3,746,Attchd,RFn,1990.0,8,Gd,Gd,Gd,No,1,TA,13474,116.0,60,RL,2Story,44,1,1,2943,2.5,0,0,225000
5,1125,Edwards,2006,2007,5,0,2,430,Attchd,Unf,2007.0,5,TA,TA,Gd,No,0,Npfireplace,8536,74.0,20,RL,1Story,64,1,1,2250,1.5,0,0,155000
7,1768,CollgCr,2003,2003,5,550,2,543,Attchd,RFn,2003.0,8,Gd,Gd,Gd,No,0,Npfireplace,8158,65.0,60,RL,2Story,63,1,1,2652,2.5,0,0,224900
4,1774,OldTown,1900,1950,2,0,3,779,2Types,Unf,1920.0,8,TA,TA,TA,No,0,Npfireplace,9600,60.0,70,RM,2Story,0,1,1,2869,2.0,0,1,87000
3,1306,BrkSide,1940,1966,2,0,0,0,NoGarage,NoGarage,0.0,6,Fa,TA,TA,No,0,Npfireplace,5350,55.0,30,RL,1Story,0,0,1,2034,1.0,0,1,76500
5,1154,NAmes,1966,1966,6,740,2,480,Attchd,RFn,1966.0,6,TA,TA,TA,Mn,1,Po,11000,73.0,20,RL,1Story,58,1,1,2308,1.5,0,0,154000
10,4476,NoRidge,1996,1996,5,2096,3,813,Attchd,Fin,1996.0,10,Ex,Gd,Ex,Av,2,TA,15623,160.0,60,RL,2Story,78,1,1,6872,3.5,1,0,745000
4,845,Mitchel,1982,2006,6,565,2,360,Detchd,Unf,1987.0,4,TA,TA,TA,No,0,Npfireplace,7599,69.0,20,RL,1Story,0,1,1,1690,1.0,0,1,129500
6,1786,CollgCr,1997,1997,5,648,2,684,Attchd,RFn,1997.0,7,Gd,TA,Gd,No,0,Npfireplace,9337,69.0,60,RL,2Story,162,1,1,2610,2.5,0,0,204750
6,1095,NAmes,1958,1958,5,513,1,264,Attchd,RFn,1958.0,6,TA,TA,TA,Gd,0,Npfireplace,10382,75.0,190,RL,SLvl,0,1,1,1683,1.0,0,0,140000
5,1700,NAmes,1959,1959,5,1018,2,447,Attchd,RFn,1959.0,6,Gd,TA,TA,No,1,Gd,10552,70.0,20,RL,1Story,38,1,1,3098,1.5,0,0,165500
6,1556,NWAmes,1968,1968,6,298,2,441,Attchd,Unf,1968.0,8,TA,TA,TA,No,0,Npfireplace,11700,78.0,60,RL,2Story,0,1,1,2283,1.5,0,0,154000
3,1183,OldTown,1948,2002,7,331,1,308,Detchd,Unf,1981.0,6,TA,TA,TA,No,0,Npfireplace,6000,50.0,50,RM,1.5Fin,176,1,1,1832,1.5,0,1,120000
6,1888,NAmes,1966,2002,6,247,2,578,Attchd,Fin,1966.0,6,Gd,Gd,TA,No,1,Gd,16492,137.0,20,RL,1Story,0,1,1,3405,2.5,0,0,190000
5,971,CollgCr,1969,1969,6,523,1,300,Attchd,Unf,1969.0,5,TA,TA,Gd,Gd,1,Po,9920,69.0,20,RL,1Story,0,1,1,1942,1.5,0,0,128500
5,1200,Edwards,1946,1995,6,352,1,240,Detchd,Unf,1946.0,6,TA,TA,TA,No,0,Npfireplace,11767,70.0,50,RL,1.5Fin,0,1,1,1968,1.0,0,0,130500
7,1964,NWAmes,1976,1976,6,403,2,483,Attchd,RFn,1976.0,8,TA,TA,TA,No,1,Gd,10480,80.0,60,RL,2Story,69,1,1,2767,2.5,0,0,205000
6,1344,Timber,1958,1958,6,111,2,525,Basment,RFn,1958.0,7,Gd,TA,TA,No,1,Gd,14375,72.0,20,RL,SLvl,118,1,1,2163,1.0,0,0,137500
6,1500,CollgCr,2005,2006,5,0,2,564,Attchd,RFn,2005.0,6,Gd,TA,Gd,No,0,Npfireplace,8846,68.0,60,RL,2Story,35,1,1,2250,2.5,0,0,173900
5,1285,BrkSide,1948,2001,5,336,1,240,Detchd,Unf,1948.0,6,TA,TA,TA,No,0,Npfireplace,8635,50.0,50,RM,1.5Fin,0,1,1,1957,1.0,0,0,127000
7,1474,Gilbert,1995,1996,5,0,2,400,BuiltIn,Fin,1995.0,7,TA,TA,Gd,No,1,TA,8530,65.0,80,RL,SLvl,72,1,1,1858,2.5,0,0,168500
6,1600,Gilbert,1997,1997,5,0,2,460,Attchd,Fin,1997.0,7,TA,TA,Gd,Av,1,TA,8773,57.0,60,RL,2Story,38,1,1,2516,2.5,0,0,169000
8,1563,Somerst,2007,2007,5,33,3,758,Attchd,RFn,2007.0,6,Gd,TA,Gd,No,1,Gd,10206,78.0,20,RL,1Story,99,1,1,3126,2.0,1,0,245000
8,1666,OldTown,1925,1996,7,0,1,228,Detchd,Unf,1925.0,7,Gd,TA,TA,No,1,Gd,5100,60.0,70,RM,2Story,63,1,1,2254,1.0,1,0,161000
5,894,NAmes,1962,1962,5,0,1,308,Detchd,Unf,1962.0,5,TA,TA,TA,No,0,Npfireplace,6600,60.0,20,RL,1Story,0,1,1,1788,1.0,0,0,109500
5,988,Sawyer,1961,1961,5,827,2,572,Detchd,Unf,1963.0,5,TA,TA,TA,No,0,Npfireplace,9945,70.0,20,RL,1Story,0,1,1,1976,1.0,0,0,128500
7,1948,CollgCr,2004,2005,5,0,2,434,BuiltIn,Fin,2004.0,8,Gd,Gd,Gd,No,1,Gd,12393,41.0,60,RL,2Story,48,1,1,2795,2.5,0,0,195000
4,930,Edwards,1946,2006,7,0,1,308,Detchd,Unf,1946.0,6,Gd,TA,NoBasement,NoBasement,0,Npfireplace,11100,60.0,20,RL,1Story,0,1,0,930,1.0,0,1,84900
6,904,BrkSide,1926,2004,7,0,1,180,Detchd,Unf,1926.0,4,TA,Gd,TA,No,0,Npfireplace,6000,50.0,45,RM,1.5Unf,0,1,1,1788,1.0,0,0,119000
5,1048,NAmes,1950,1950,5,0,2,420,Detchd,Unf,1950.0,7,TA,TA,NoBasement,NoBasement,0,Npfireplace,7200,60.0,20,RL,1Story,27,1,0,1048,1.0,0,0,98300
6,1204,Mitchel,1998,1998,5,866,2,412,Attchd,Fin,1998.0,5,TA,TA,Ex,No,0,Npfireplace,4500,32.0,120,RM,1Story,247,1,1,2408,2.0,0,0,162000
4,948,Edwards,1954,1954,5,492,1,248,Attchd,Unf,1954.0,5,TA,TA,TA,No,0,Npfireplace,10215,75.0,20,RL,1Story,0,1,1,1812,1.0,0,1,111000
4,1788,ClearCr,1957,1989,5,0,1,304,Attchd,Unf,1957.0,8,TA,TA,TA,Av,2,TA,11250,80.0,50,RL,1.5Fin,0,1,1,2892,1.0,0,1,161500
4,1620,Sawyer,1976,1993,4,1116,2,490,Attchd,Unf,1993.0,8,TA,TA,TA,No,1,TA,9991,70.0,20,RL,1Story,78,1,1,2901,2.0,0,1,150000
5,1524,NAmes,1958,1958,5,460,1,315,Attchd,Unf,1958.0,7,TA,TA,TA,No,0,Npfireplace,11344,78.0,50,RL,1.5Fin,0,1,1,2398,1.5,0,0,144000
5,892,NAmes,1967,1967,5,432,1,288,Attchd,RFn,1967.0,5,TA,TA,TA,No,0,Npfireplace,7150,65.0,20,RL,1Story,0,1,1,1784,1.0,0,0,100000
7,1962,CollgCr,2006,2006,5,464,3,868,Attchd,RFn,2006.0,7,Gd,Gd,Gd,Mn,0,Npfireplace,8760,73.0,60,RL,2Story,90,1,1,3353,2.5,0,0,239799
7,1818,IDOTRR,1931,1950,4,224,1,240,Detchd,Unf,1951.0,7,TA,TA,TA,No,2,TA,7758,60.0,50,RM,1.5Fin,0,1,1,2858,1.5,0,0,169500
6,1032,NWAmes,1978,1978,6,605,2,564,Attchd,Unf,1978.0,6,TA,TA,Gd,Av,1,TA,10395,80.0,80,RL,SLvl,0,1,1,2064,2.0,0,0,148000
6,1484,OldTown,1914,2001,6,0,0,0,NoGarage,NoGarage,0.0,9,TA,TA,TA,No,1,Gd,6300,35.0,75,RM,2.5Unf,291,0,1,2226,2.0,0,0,128000
7,1576,Somerst,2006,2006,5,0,2,614,Attchd,RFn,2006.0,6,Gd,Gd,Gd,No,0,Npfireplace,8125,65.0,60,FV,2Story,50,1,1,2346,2.5,0,0,197000
6,1334,NWAmes,1977,1977,5,686,2,630,Attchd,RFn,1977.0,6,TA,TA,Gd,No,1,TA,9650,80.0,20,RL,1Story,16,1,1,2684,2.0,0,0,167900
8,1370,NridgHt,2006,2006,5,24,2,484,Attchd,RFn,2006.0,6,Gd,Gd,Gd,Mn,1,Gd,6442,44.0,120,RL,1Story,49,1,1,2740,2.0,1,0,202500
7,1314,NridgHt,2007,2008,5,904,2,626,Attchd,RFn,2008.0,6,Gd,Gd,Gd,No,1,Gd,5063,34.0,120,RL,1Story,62,1,1,2628,2.0,0,0,207500
5,1572,Timber,1963,1963,4,1159,3,995,2Types,RFn,1963.0,5,TA,TA,TA,Gd,2,TA,35133,50.0,20,RL,1Story,263,1,1,3144,1.5,0,0,186700
6,1487,Edwards,1945,1950,4,94,1,220,Detchd,Unf,1949.0,7,TA,TA,TA,No,1,Gd,8741,52.0,50,RL,1.5Fin,140,1,1,2222,1.5,0,0,113000
4,864,NAmes,1971,1971,6,524,2,576,Detchd,Unf,1989.0,4,TA,TA,TA,No,0,Npfireplace,10500,70.0,20,RL,1Story,0,1,1,1728,1.0,0,1,97000
