OverallQual,GrLivArea,Neighborhood,YearBuilt,YearRemodAdd,OverallCond,TotalBsmtSF,BsmtFinSF1,1stFlrSF,2ndFlrSF,GarageCars,GarageArea,GarageType,GarageFinish,GarageYrBlt,FullBath,HalfBath,TotRmsAbvGrd,KitchenQual,ExterQual,BsmtQual,BsmtExposure,Fireplaces,FireplaceQu,LotArea,LotFrontage,MSSubClass,MSZoning,HouseStyle,OpenPorchSF,SalePrice
6,1682,CollgCr,1998,1998,5,804,505,804,878,2,523,Attchd,RFn,1998.0,2,1,7,Gd,TA,Gd,No,0,Npfireplace,8750,70.0,60,RL,2Story,77,200500
5,910,NAmes,1953,1996,7,105,0,910,0,2,414,Attchd,Unf,1953.0,1,0,5,Gd,Gd,TA,Av,0,Npfireplace,8892,74.0,20,RL,1Story,0,116000
5,1268,NAmes,1949,1950,7,832,375,1036,0,1,288,Attchd,Unf,1949.0,1,0,6,TA,Gd,TA,No,1,Gd,12144,60.0,40,RL,1Story,28,133000
5,1131,OldTown,1941,1950,6,676,0,676,455,1,200,Detchd,Unf,1941.0,1,1,5,TA,TA,TA,No,0,Npfireplace,5720,52.0,50,RM,1.5Fin,0,66500
8,2610,Somerst,2007,2007,5,1184,64,1184,1426,2,550,BuiltIn,Fin,2007.0,2,1,11,Ex,Gd,Gd,Av,1,Gd,9000,75.0,60,FV,2Story,364,303477
4,1040,Mitchel,1963,1963,5,1064,633,1040,0,2,648,Attchd,Unf,1963.0,1,0,5,TA,TA,TA,Gd,0,Npfireplace,25286,94.0,20,RL,1Story,0,132250
9,2224,NridgHt,2004,2005,5,1462,1170,1462,762,3,738,Attchd,Fin,2004.0,2,1,10,Ex,Gd,Ex,No,1,Gd,8834,74.0,60,RL,2Story,0,350000
5,1155,Sawyer,1961,1995,7,1109,899,1155,0,2,576,Detchd,Unf,1987.0,1,0,6,Gd,TA,TA,Av,0,Npfireplace,11782,88.0,85,RL,SFoyer,0,148000
5,864,CollgCr,1978,2005,8,864,646,864,0,1,336,Attchd,Unf,1978.0,1,0,6,TA,Gd,TA,No,0,Npfireplace,7000,69.0,20,RL,1Story,0,136500
5,1090,Edwards,2005,2006,5,1090,980,1090,0,2,450,Attchd,Fin,2005.0,1,1,5,TA,TA,Ex,No,0,Npfireplace,7024,60.0,20,RL,1Story,49,157000
7,1717,Timber,1990,1991,5,1156,902,1187,530,2,400,Attchd,RFn,1990.0,2,1,7,Gd,Gd,Gd,Mn,1,TA,13758,44.0,50,RL,1.5Fin,36,187500
6,1593,Gilbert,1992,1993,5,808,0,808,785,2,389,BuiltIn,RFn,1993.0,2,1,7,TA,TA,Gd,No,1,TA,9636,65.0,60,RL,2Story,40,178000
4,2230,SWISU,1912,1950,5,795,0,954,795,1,440,Detchd,Unf,1997.0,1,0,10,TA,Gd,TA,No,0,Npfireplace,6204,60.0,75,RL,2.5Fin,188,118500
5,892,NAmes,1967,1967,5,892,432,892,0,1,288,Attchd,RFn,1967.0,1,0,5,TA,TA,TA,No,0,Npfireplace,7150,65.0,20,RL,1Story,0,100000
9,1709,Somerst,1999,2000,5,1698,1238,1709,0,2,506,Attchd,Fin,1999.0,2,0,5,Gd,Gd,Ex,Av,1,TA,5119,50.0,120,FV,1Story,65,328900
5,1712,NAmes,1959,2005,5,1626,528,1712,0,2,588,Attchd,Fin,2005.0,2,0,8,TA,TA,TA,No,0,Npfireplace,8393,70.0,90,RL,1Story,54,145000
5,1393,Edwards,1955,1955,7,816,0,872,521,1,300,Attchd,Unf,1955.0,1,1,8,TA,TA,TA,No,0,Npfireplace,16466,59.0,50,RL,1.5Fin,0,135500
8,2217,NAmes,1970,1970,6,2217,351,2217,0,2,621,Attchd,Unf,1970.0,2,0,8,Gd,Gd,TA,Gd,1,TA,15865,95.0,20,RL,1Story,207,268000
6,1505,NAmes,1953,1953,4,1505,1024,1505,0,2,505,Attchd,RFn,1953.0,1,0,6,TA,TA,TA,No,1,TA,12160,128.0,20,RL,1Story,0,149500
5,924,NAmes,1949,2006,7,672,0,672,252,2,576,Detchd,Unf,2003.0,1,0,6,TA,TA,TA,Mn,1,Po,8064,60.0,50,RL,1.5Fin,0,122900
6,1683,Sawyer,1978,1978,5,918,226,918,765,2,440,Attchd,RFn,1978.0,2,1,7,TA,TA,TA,No,1,TA,11184,70.0,60,RL,2Story,0,172500
6,1068,Sawyer,1963,2003,8,1059,663,1068,0,1,264,Attchd,RFn,1963.0,1,0,6,TA,TA,TA,No,0,Npfireplace,8414,70.0,20,RL,1Story,0,154500
5,1383,Sawyer,1954,1954,5,1383,1064,1383,0,1,354,Attchd,Unf,1954.0,1,0,6,TA,TA,Gd,Mn,1,Gd,13284,70.0,20,RL,1Story,116,165000
5,1535,SawyerW,1979,1979,5,0,0,1535,0,2,400,Attchd,Unf,1979.0,2,0,8,TA,TA,NoBasement,NoBasement,0,Npfireplace,7018,64.0,90,RL,1Story,0,118858
6,1796,NAmes,1963,1963,5,780,400,983,813,2,483,Attchd,RFn,1963.0,1,1,8,TA,TA,TA,No,1,TA,7056,71.0,60,RL,2Story,50,140000
4,951,IDOTRR,1936,1950,6,951,285,951,0,1,327,Detchd,Unf,1936.0,1,0,6,TA,TA,TA,No,0,Npfireplace,8765,50.0,30,RM,1Story,28,106500
5,2240,SawyerW,1979,1979,5,0,0,1120,1120,2,528,Detchd,Unf,1979.0,2,0,12,TA,TA,NoBasement,NoBasement,0,Npfireplace,7018,64.0,90,RL,2Story,0,142953
9,2364,NridgHt,2009,2010,5,2330,2188,2364,0,3,820,Attchd,Fin,2009.0,2,1,11,Ex,Ex,Ex,Gd,2,Gd,12919,100.0,20,RL,1Story,67,611657
5,1236,Sawyer,1961,1994,7,912,465,1236,0,1,288,Attchd,Unf,1961.0,1,0,6,TA,TA,TA,No,1,TA,6993,65.0,20,RL,1Story,0,135000
4,858,NAmes,1971,1971,6,858,322,858,0,1,684,Detchd,Unf,1979.0,1,0,4,TA,TA,TA,No,0,Npfireplace,7340,73.0,20,RL,1Story,0,110000
5,1306,NAmes,1957,2000,7,992,860,1306,0,1,756,Detchd,Unf,1968.0,1,0,5,TA,TA,TA,Mn,0,Npfireplace,8712,64.0,20,RL,1Story,0,153000
7,1509,Gilbert,2003,2003,5,783,0,807,702,2,393,Attchd,Fin,2003.0,2,1,8,Gd,Gd,Gd,No,1,Gd,7875,63.0,60,RL,2Story,75,180000
7,1670,Gilbert,2006,2006,5,1670,0,1670,0,3,690,Attchd,RFn,2006.0,2,0,7,Gd,Gd,Gd,No,1,Gd,14859,50.0,20,RL,1Story,60,240000
5,902,Sawyer,1967,1967,6,876,599,902,0,1,288,Attchd,Unf,1967.0,1,0,6,TA,TA,TA,No,0,Npfireplace,6173,70.0,20,RL,1Story,0,125500
5,1063,NAmes,1954,1954,5,1056,354,1063,0,1,280,Attchd,RFn,1954.0,1,0,6,TA,TA,TA,No,0,Npfireplace,9920,80.0,20,RL,1Story,0,128000
8,1636,Somerst,2006,2006,5,1623,63,1636,0,3,865,Attchd,RFn,2006.0,2,0,8,Gd,Gd,Gd,No,1,Gd,13501,116.0,20,RL,1Story,60,255000
7,2057,Crawfor,1936,1987,7,1017,223,1020,1037,1,180,Attchd,Fin,1936.0,1,1,6,Gd,Gd,Gd,No,1,Gd,11500,86.0,50,RL,1.5Fin,0,250000
5,902,Mitchel,1983,1983,5,864,301,902,0,2,484,Attchd,Unf,1983.0,1,0,5,TA,TA,Gd,Av,0,Npfireplace,8885,75.5,20,RL,1Story,0,131000
6,1484,Gilbert,2005,2005,5,742,0,742,742,2,390,Attchd,Fin,2005.0,2,1,8,Gd,Gd,Gd,No,1,Gd,12589,149.0,60,RL,2Story,24,174000
5,2274,NAmes,1960,1960,5,1105,443,1105,1169,2,480,Detchd,Unf,1960.0,2,0,12,TA,TA,TA,No,0,Npfireplace,11600,80.0,90,RL,2Story,0,154300
5,1268,CollgCr,1977,1989,7,1268,196,1268,0,1,252,Detchd,Unf,1978.0,1,1,5,Gd,TA,Gd,Av,0,Npfireplace,9286,69.0,20,RL,1Story,0,143500
5,1015,BrkSide,1925,1950,7,768,489,1015,0,1,450,Detchd,Unf,1925.0,1,0,6,TA,TA,TA,No,0,Npfireplace,6120,51.0,30,RM,1Story,0,88000
5,2002,Crawfor,1949,1950,6,1001,284,1001,1001,3,871,2Types,Unf,1949.0,2,0,8,TA,TA,TA,No,0,Npfireplace,6270,82.0,90,RH,2Story,0,145000
6,1224,Somerst,2009,2009,5,612,294,612,612,2,528,Detchd,RFn,2009.0,2,1,4,Gd,Gd,Gd,Av,0,Npfireplace,3000,30.0,160,FV,2Story,234,173733
4,1092,MeadowV,1970,1970,5,546,0,546,546,1,286,Attchd,Unf,1970.0,1,1,6,TA,TA,TA,No,0,Npfireplace,2001,21.0,160,RM,2Story,0,75000
2,480,IDOTRR,1949,1950,3,480,50,480,0,1,308,Detchd,Unf,1958.0,0,0,4,TA,TA,TA,Av,0,Npfireplace,9000,50.0,20,C (all),1Story,0,35311
4,1229,Edwards,1956,1956,6,1134,1059,1229,0,1,284,Attchd,RFn,1956.0,1,0,6,TA,TA,TA,No,0,Npfireplace,17140,67.0,20,RL,1Story,0,135000
7,2127,SawyerW,1991,1991,5,1104,48,912,1215,3,833,Attchd,RFn,1991.0,2,1,8,Gd,Gd,Ex,Mn,1,TA,13125,103.0,60,RL,2Story,192,238000
6,1414,NAmes,1958,2002,8,1184,528,1414,0,2,601,Attchd,Unf,1990.0,1,0,6,TA,Ex,Gd,No,1,TA,11029,87.0,20,RL,1Story,51,176500
6,1721,SawyerW,1994,1994,5,928,814,936,785,2,471,Attchd,RFn,1994.0,2,1,7,Gd,Gd,Gd,No,0,Npfireplace,8462,70.0,60,RL,2Story,87,201000
5,2200,Edwards,1900,2003,7,1272,1084,1272,928,0,0,NoGarage,NoGarage,0.0,2,2,9,TA,TA,TA,No,0,Npfireplace,8777,67.0,90,RL,1.5Fin,70,145900
6,1316,Gilbert,2005,2006,5,1316,28,1316,0,2,397,Attchd,Fin,2005.0,2,0,6,Gd,Gd,Gd,No,1,Gd,10237,65.0,20,RL,1Story,0,169990
6,1617,SawyerW,1993,1994,5,1604,165,1617,0,2,533,Attchd,RFn,1993.0,2,0,5,Gd,Gd,Gd,No,1,Fa,8012,50.0,120,RL,1Story,69,193000
6,1686,NWAmes,1980,1980,6,1686,625,1686,0,2,612,Attchd,Unf,1980.0,2,0,7,TA,TA,Gd,No,1,TA,10240,79.0,20,RL,1Story,131,207500
5,1126,NWAmes,1977,1977,6,1126,767,1126,0,2,540,Attchd,RFn,1977.0,2,0,6,Ex,TA,Gd,Av,0,Npfireplace,15611,80.0,20,RL,1Story,0,175000
8,2374,NridgHt,2003,2004,5,1181,0,1234,1140,3,656,BuiltIn,Fin,2003.0,2,1,10,Ex,Gd,Gd,No,1,Gd,11999,93.0,60,RL,2Story,100,285000
7,1978,NWAmes,1968,1968,5,832,552,1098,880,2,486,Attchd,RFn,1968.0,2,1,9,TA,TA,TA,No,1,Gd,9900,80.0,60,RL,2Story,43,176000
8,1788,CollgCr,2001,2001,5,1753,0,1788,0,2,522,Attchd,RFn,2001.0,2,0,7,Ex,Gd,Gd,Av,1,TA,11838,69.0,20,RL,1Story,151,236500
7,2236,Gilbert,1997,1997,5,964,0,993,1243,2,642,BuiltIn,Fin,1997.0,2,1,8,Gd,TA,Gd,No,1,TA,13006,65.0,60,RL,2Story,0,222000
8,1466,Timber,2007,2007,5,1466,16,1466,0,3,610,Attchd,Fin,2007.0,2,0,7,Gd,Gd,Gd,Av,0,Npfireplace,8925,73.0,20,RL,1Story,18,201000
5,925,NAmes,1965,1965,6,925,338,925,0,1,429,Detchd,Unf,1965.0,1,0,5,TA,TA,TA,No,0,Npfireplace,9100,70.0,20,RL,1Story,0,117500
9,1905,Somerst,2006,2006,5,1905,0,1905,0,3,788,Attchd,Fin,2006.0,2,0,8,Ex,Ex,Ex,No,1,Gd,11670,84.0,20,RL,1Story,191,320000
7,1500,CollgCr,2004,2004,5,1500,20,1500,0,2,570,Attchd,RFn,2004.0,2,0,6,Gd,Gd,Gd,Av,0,Npfireplace,8487,63.0,20,RL,1Story,36,190000
7,2069,NAmes,1960,2007,7,585,425,2069,0,2,505,Attchd,RFn,1960.0,2,0,9,Gd,TA,Gd,Gd,1,Gd,27650,313.0,20,RL,1Story,0,242000
4,747,BrkSide,1926,1953,5,600,0,747,0,2,528,Detchd,Unf,1953.0,1,0,5,TA,TA,Fa,Mn,0,Npfireplace,5825,52.0,30,RL,1Story,0,79900
7,1971,Somerst,2005,2005,5,1113,341,1113,858,2,689,Attchd,RFn,2005.0,2,1,8,Gd,Gd,Gd,Mn,1,Gd,9675,75.0,60,RL,2Story,48,253000
7,1962,CollgCr,2006,2006,5,1391,464,1391,571,3,868,Attchd,RFn,2006.0,2,1,7,Gd,Gd,Gd,Mn,0,Npfireplace,8760,73.0,60,RL,2Story,90,239799
7,2403,ClearCr,1940,1950,7,1032,0,1207,1196,1,349,Attchd,Unf,1940.0,2,0,10,TA,TA,TA,Mn,2,TA,24090,80.0,70,RL,2Story,0,244400
6,1728,Mitchel,1976,1976,5,1728,936,1728,0,2,574,Attchd,Unf,1976.0,2,0,8,TA,TA,TA,Gd,0,Npfireplace,12640,55.0,90,RL,1Story,0,150900
7,2060,Gilbert,1999,1999,5,992,772,1022,1038,2,390,BuiltIn,RFn,1999.0,2,1,8,Gd,Gd,Gd,No,1,TA,8755,65.0,60,RL,2Story,0,214000
4,1440,Edwards,1977,1977,3,1440,1440,1440,0,0,0,NoGarage,NoGarage,0.0,2,0,8,TA,TA,Gd,Gd,0,Npfireplace,7711,42.0,90,RL,1Story,0,150000
5,1632,Mitchel,1967,1967,4,1632,0,1632,0,2,576,Attchd,Unf,1967.0,2,0,8,TA,TA,TA,Av,0,Npfireplace,25000,100.0,90,RL,1Story,0,143000
6,1344,Timber,1958,1958,6,819,111,1344,0,2,525,Basment,RFn,1958.0,1,0,7,Gd,TA,TA,No,1,Gd,14375,72.0,20,RL,SLvl,118,137500
5,1869,OldTown,1890,1996,6,1088,1088,1188,561,2,456,Detchd,Unf,1963.0,1,0,7,TA,TA,TA,No,0,Npfireplace,8820,98.0,50,RM,1.5Fin,0,124900
5,1144,NAmes,1959,1959,6,1144,748,1144,0,1,796,Attchd,RFn,1959.0,1,0,6,TA,TA,TA,Av,1,TA,8163,70.0,80,RL,SLvl,0,143000
8,1629,Timber,2002,2003,5,1616,1300,1629,0,3,808,Attchd,Fin,2002.0,2,0,9,Gd,Gd,Gd,Av,1,Gd,14536,85.0,20,RL,1Story,252,270000
7,1776,CollgCr,2002,2002,5,936,0,936,840,2,474,Attchd,RFn,2002.0,2,1,7,Gd,Gd,Gd,NoBasement,1,TA,14006,65.0,60,RL,2Story,96,192500
6,1381,NWAmes,1972,2006,7,1161,982,1381,0,2,676,Attchd,RFn,1972.0,1,1,5,Gd,TA,TA,No,1,TA,9360,78.0,20,RL,1Story,0,197500
5,864,NAmes,1950,2002,8,864,398,864,0,2,720,Detchd,RFn,1980.0,1,0,5,Gd,TA,TA,No,0,Npfireplace,7200,60.0,20,RL,1Story,0,129000
5,965,SawyerW,1965,1965,5,828,641,965,0,1,300,Detchd,Unf,1979.0,1,0,6,TA,TA,TA,No,0,Npfireplace,7800,60.0,20,RH,1Story,0,119900
5,768,CollgCr,1972,2003,8,768,660,768,0,1,396,Detchd,Fin,1974.0,1,0,5,TA,TA,Gd,Av,0,Npfireplace,7200,60.0,85,RL,SFoyer,0,133900
5,1968,Mitchel,1969,1969,4,784,562,1168,800,2,530,Attchd,RFn,1969.0,2,1,7,TA,TA,TA,Av,1,Po,11075,75.5,60,RL,2Story,189,172000
6,980,Edwards,1975,1975,5,945,945,980,0,0,0,NoGarage,NoGarage,0.0,2,0,4,TA,TA,Gd,Gd,0,Npfireplace,9400,35.0,90,RL,SFoyer,0,127500
6,1958,Crawfor,1946,1950,6,979,484,979,979,2,492,Attchd,Unf,1946.0,2,0,8,TA,TA,Gd,No,0,Npfireplace,7136,82.0,90,RH,2Story,0,145000
6,1229,Blueste,1980,1980,6,561,285,561,668,2,462,Attchd,Fin,1980.0,1,1,5,TA,TA,Gd,No,1,TA,1300,24.0,160,RM,2Story,0,124000
5,1057,Sawyer,1962,1962,5,1057,417,1057,0,2,576,Detchd,Fin,1977.0,1,0,6,TA,TA,TA,No,0,Npfireplace,7420,70.0,20,RL,1Story,0,132000
7,1337,CollgCr,2003,2003,5,1337,699,1337,0,2,531,Attchd,RFn,2003.0,2,0,6,Gd,Gd,Gd,Mn,0,Npfireplace,8450,65.0,20,RL,1Story,39,185000
7,1416,Somerst,1999,1999,5,696,604,696,720,2,484,Detchd,Unf,1999.0,2,1,6,Gd,Gd,Gd,No,0,Npfireplace,2572,24.0,160,FV,2Story,44,155000
5,858,BrkSide,1958,2008,7,858,696,858,0,0,0,NoGarage,NoGarage,0.0,1,0,4,TA,TA,TA,Gd,0,Npfireplace,7207,50.0,20,RL,1Story,0,116500
6,2872,NWAmes,1977,1995,7,1330,896,1542,1330,2,619,Attchd,Fin,1977.0,2,1,11,TA,TA,Gd,No,1,TA,12227,80.0,60,RL,2Story,282,272000
6,1548,NPkVill,1976,1976,6,804,556,804,744,2,440,Detchd,Unf,1976.0,2,1,7,Gd,TA,Gd,No,1,TA,2308,24.0,160,RL,2Story,0,155000
9,1800,CollgCr,2007,2007,5,1800,0,1800,0,2,702,Attchd,Fin,2007.0,2,0,7,Ex,Gd,Ex,No,0,Npfireplace,11923,122.0,20,RL,1Story,136,239000
7,1894,Timber,2002,2003,5,817,624,824,1070,2,510,BuiltIn,Fin,2002.0,2,1,8,Gd,Gd,Gd,No,1,Gd,11316,80.0,60,RL,2Story,40,214900
6,1484,Gilbert,2005,2007,5,783,0,783,701,2,393,Attchd,Fin,2005.0,2,1,8,Gd,Gd,Gd,No,1,Gd,10237,65.0,60,RL,2Story,72,178900
5,1308,Crawfor,1940,1950,7,728,428,976,332,1,256,Detchd,Unf,1940.0,1,1,7,TA,Gd,TA,No,2,TA,9600,130.0,50,RL,1.5Fin,70,160000
5,1098,NAmes,1955,1955,7,1098,902,1098,0,1,260,Attchd,Unf,1955.0,1,0,6,TA,TA,TA,No,0,Npfireplace,7390,73.0,20,RL,1Story,0,135000
3,968,OldTown,1910,1950,6,600,0,600,368,0,0,NoGarage,NoGarage,0.0,1,0,6,TA,TA,TA,No,0,Npfireplace,5925,50.0,50,RM,1.5Fin,0,37900
6,1095,NAmes,1958,1958,5,588,513,1095,0,1,264,Attchd,RFn,1958.0,1,0,6,TA,TA,TA,Gd,0,Npfireplace,10382,75.0,190,RL,SLvl,0,140000
4,1192,NAmes,1949,1950,4,720,0,720,472,0,0,NoGarage,NoGarage,0.0,1,1,6,TA,TA,TA,No,0,Npfireplace,10800,60.0,50,RL,1.5Fin,0,135000
7,1626,NridgHt,2003,2004,5,764,567,764,862,2,474,BuiltIn,RFn,2003.0,2,0,6,Gd,Gd,Gd,No,0,Npfireplace,2268,36.0,160,RL,2Story,27,173000
6,918,SawyerW,1979,1979,5,918,0,918,0,1,264,Attchd,Unf,1979.0,2,0,5,TA,TA,Gd,No,1,TA,7892,55.0,120,RL,1Story,0,99500
7,2019,BrkSide,1910,1993,8,728,0,1136,883,2,532,Detchd,Unf,1997.0,1,0,8,Gd,TA,Gd,No,0,Npfireplace,11414,60.0,70,RL,2Story,135,167500
7,1382,Somerst,2000,2000,5,673,641,673,709,2,490,Detchd,Unf,2000.0,2,1,6,Gd,Gd,Gd,No,0,Npfireplace,2651,72.0,160,FV,2Story,50,165000
4,869,BrkSide,1923,1958,7,440,0,869,0,0,0,NoGarage,NoGarage,0.0,1,0,4,Fa,TA,Gd,No,0,Npfireplace,5900,51.0,30,RL,1Story,0,85500
4,894,Edwards,1954,1954,5,894,552,894,0,2,400,Detchd,Unf,1999.0,1,0,5,TA,TA,TA,No,0,Npfireplace,9450,68.0,20,RL,1Story,0,110000
5,1121,Sawyer,1963,1963,6,1121,651,1121,0,2,480,Detchd,Unf,1963.0,1,0,5,TA,TA,TA,No,0,Npfireplace,8816,80.0,20,RL,1Story,80,139000
7,999,NAmes,1961,2007,9,944,867,999,0,2,588,Attchd,RFn,1961.0,1,0,6,Ex,Ex,TA,Av,0,Npfireplace,12122,73.0,85,RL,SFoyer,76,178400
8,2612,NoRidge,1998,1999,5,1225,854,1276,1336,3,676,Attchd,Fin,1998.0,2,1,8,Gd,Gd,Gd,No,1,TA,12203,98.0,60,RL,2Story,0,336000
7,1266,Blmngtn,2007,2007,5,1266,0,1266,0,2,388,Attchd,Fin,2007.0,2,0,6,Gd,Gd,Gd,Av,1,Gd,3182,43.0,20,RL,1Story,16,159895
8,2290,CollgCr,2002,2002,5,1128,0,1149,1141,2,779,Attchd,Unf,2002.0,2,1,9,Gd,Gd,Gd,Mn,1,Gd,11250,69.0,60,RL,2Story,0,255900
5,1734,Mitchel,1977,1977,5,0,0,1302,432,2,539,Attchd,Unf,1977.0,2,0,8,Gd,TA,NoBasement,NoBasement,0,Npfireplace,10125,75.0,90,RL,1.5Fin,0,126000
5,1164,Edwards,1950,1950,5,1164,1040,1164,0,1,240,Detchd,Unf,1950.0,1,0,5,TA,TA,TA,No,0,Npfireplace,10880,68.0,190,RL,1Story,48,125000
6,1635,OldTown,1910,2003,8,485,0,1001,634,1,255,Attchd,Unf,1950.0,1,0,5,Gd,TA,TA,No,0,Npfireplace,5310,59.0,50,RM,1.5Fin,0,117000
9,1940,NridgHt,2009,2010,5,1930,1646,1940,0,3,606,Attchd,Fin,2010.0,2,1,8,Ex,Ex,Ex,Av,1,Gd,10159,83.0,20,RL,1Story,95,395192
6,2030,NWAmes,1976,1976,6,848,156,1118,912,2,551,Attchd,Fin,1976.0,2,1,8,Gd,TA,TA,No,1,TA,12046,80.0,60,RL,2Story,224,195000
7,1576,Somerst,2006,2006,5,770,0,778,798,2,614,Attchd,RFn,2006.0,2,1,6,Gd,Gd,Gd,No,0,Npfireplace,8125,65.0,60,FV,2Story,50,197000
8,2392,NoRidge,1997,1998,5,1396,1074,1407,985,3,870,Attchd,Fin,1997.0,2,1,7,Gd,Gd,Gd,No,1,TA,9452,82.0,60,RL,2Story,70,348000
8,1742,OldTown,1882,1986,9,916,216,916,826,2,424,Attchd,Unf,1925.0,1,1,8,Gd,Gd,TA,No,1,Gd,17671,121.0,70,RM,2Story,169,168000
6,1851,NAmes,1964,1993,8,822,536,1020,831,2,440,Attchd,RFn,1964.0,2,1,7,Gd,TA,TA,Gd,1,Fa,9760,80.0,60,RL,2Story,42,187000
6,1500,CollgCr,2005,2006,5,750,0,750,750,2,564,Attchd,RFn,2005.0,2,1,6,Gd,TA,Gd,No,0,Npfireplace,8846,68.0,60,RL,2Story,35,173900
10,1718,NridgHt,2006,2007,5,1700,1172,1718,0,3,786,Attchd,Fin,2008.0,2,0,7,Ex,Ex,Ex,Gd,1,Gd,12456,96.0,20,RL,1Story,48,337500
4,1230,BrkSide,1946,1950,7,747,384,774,456,1,305,Detchd,Unf,1946.0,1,1,5,TA,TA,TA,No,0,Npfireplace,4712,51.0,50,RL,1.5Fin,57,121600
5,1050,NAmes,1961,1961,6,1050,915,1050,0,1,368,Attchd,Unf,1961.0,1,0,6,TA,TA,TA,No,0,Npfireplace,10659,73.0,20,RL,1Story,319,136500
6,1442,NWAmes,1970,1970,6,1442,0,1442,0,2,615,Attchd,RFn,1970.0,2,0,6,TA,TA,TA,No,1,TA,11717,80.0,20,RL,1Story,0,185000
3,1077,IDOTRR,1922,1950,4,1007,0,1077,0,1,210,Detchd,Unf,1922.0,1,0,6,TA,TA,TA,No,1,Gd,9786,60.0,30,RM,1Story,100,91000
7,1208,CollgCr,2006,2006,5,1187,686,1208,0,2,632,Attchd,RFn,2006.0,2,0,6,Gd,Gd,Gd,Av,0,Npfireplace,6762,64.0,20,RL,1Story,61,206000
3,944,Edwards,1952,1952,3,0,0,944,0,2,528,Detchd,Unf,1956.0,1,0,4,Fa,TA,NoBasement,NoBasement,0,Npfireplace,10206,74.0,20,RL,1Story,0,82000
5,691,OldTown,1920,1950,6,691,0,691,0,1,216,Detchd,Unf,1920.0,1,0,4,Ex,TA,Fa,No,0,Npfireplace,5400,60.0,30,RL,1Story,20,86000
8,1574,Somerst,2006,2006,5,1574,24,1574,0,3,824,Attchd,RFn,2006.0,2,0,7,Gd,Gd,Gd,No,1,Gd,11957,75.0,20,RL,1Story,104,232000
5,1680,NWAmes,1976,1976,6,1680,0,1680,0,2,528,Detchd,Unf,1976.0,2,0,8,TA,TA,TA,No,0,Npfireplace,11500,80.0,90,RL,1Story,0,136905
7,1504,Blmngtn,2005,2006,5,1346,16,1504,0,2,457,Attchd,Fin,2005.0,2,0,7,Gd,Gd,Gd,No,1,Gd,3182,43.0,120,RL,1Story,0,181000
5,985,CollgCr,1977,1977,8,985,595,985,0,1,328,Attchd,Unf,1977.0,2,0,6,TA,Gd,Gd,Av,0,Npfireplace,8385,65.0,80,RL,SLvl,0,149900
6,1657,NAmes,1970,1970,3,1657,1237,1657,0,2,484,Attchd,Unf,1970.0,2,0,7,TA,TA,Gd,No,1,TA,12155,73.0,20,RL,1Story,0,163500
4,1092,MeadowV,1970,1970,4,546,273,546,546,1,286,Attchd,RFn,1970.0,1,1,6,TA,TA,TA,No,0,Npfireplace,2217,21.0,160,RM,2Story,0,88000
7,1710,Mitchel,2004,2005,5,1710,0,1710,0,2,550,Attchd,Fin,2004.0,2,0,7,Gd,Gd,Ex,Mn,1,Gd,12118,43.0,20,RL,1Story,48,240000
5,1522,SWISU,1926,1950,5,1008,0,1008,0,0,0,NoGarage,NoGarage,0.0,2,0,7,TA,TA,TA,No,0,Npfireplace,6000,60.0,50,RL,1.5Fin,0,102000
5,1271,Sawyer,1948,1950,5,720,0,720,551,1,312,Attchd,Unf,1948.0,2,0,7,TA,TA,TA,No,1,Gd,21286,115.0,50,RL,1.5Fin,0,135000
5,1664,Edwards,1965,1965,5,0,0,1664,0,0,0,NoGarage,NoGarage,0.0,2,0,8,TA,TA,NoBasement,NoBasement,0,Npfireplace,9825,75.0,90,RL,1Story,0,100000
6,1502,Crawfor,1923,1996,7,602,0,900,602,1,180,Detchd,Unf,1923.0,1,1,7,Gd,TA,TA,No,2,TA,10592,55.0,70,RL,2Story,0,165000
5,1022,OldTown,1910,2006,4,1022,247,1022,0,1,280,Detchd,Unf,1956.0,1,0,4,TA,TA,TA,No,0,Npfireplace,7200,60.0,30,RM,1Story,30,85000
6,1082,NAmes,1948,1950,5,1082,336,1082,0,1,240,Detchd,Unf,1948.0,1,0,5,TA,TA,TA,No,1,Gd,11664,60.0,20,RL,1Story,130,119200
8,1665,NWAmes,2001,2001,6,810,643,810,855,2,528,Attchd,Fin,2001.0,2,1,6,Gd,Gd,Gd,No,0,Npfireplace,8400,70.0,60,RL,2Story,45,227000
7,1504,CollgCr,1996,1996,5,1504,690,1504,0,2,478,Attchd,Fin,1996.0,2,0,6,Gd,Gd,Gd,Gd,1,TA,11883,73.0,20,RL,1Story,66,203000
8,1360,StoneBr,1984,1984,5,1220,1036,1360,0,2,565,Attchd,RFn,1984.0,1,0,4,Gd,Gd,Gd,Av,1,Ex,5814,63.0,120,RL,1Story,0,187500
7,1472,Gilbert,1991,1992,5,384,0,802,670,2,402,Attchd,RFn,1991.0,2,1,7,Gd,Gd,Gd,No,1,TA,10784,65.0,80,RL,SLvl,0,160000
7,1506,Blmngtn,2005,2005,5,1362,16,1506,0,2,440,Attchd,Fin,2005.0,2,0,6,Gd,Gd,Gd,Gd,1,Gd,3013,43.0,120,RL,1Story,20,213490
